SampleID_old,DatabaseCode,SampleID,StationCode,SampleDate,SampleDate,Replicate,S2,S2QCmin,D18,D18QCmin,H20,H20QCmin,SoftAlgaeSampleTypesPresent,QualPresent,DiatomSamplePresent,totalDiatomCount,EntityCount,DiatomCountFlag,SoftAlgaeEntityCountFlag,numberPurged,purgedTaxa,propAchMin,QCsedtolPropValvesWithTraits,RAWsedtolhigh,QChaloPropValvesWithTraits,RAWhalo,QCsaprobityPropValvesWithTraits,RAWsapro,QCDOPropValvesWithTraits,RAWDO50,RAWDO100,QCTrophicStatePropValvesWithTraits,RAWeutro,QCNhetPropValvesWithTraits,RAWNhet,QCPtraitPropValvesWithTraits,RAWlowP,QCNtraitPropValvesWithTraits,RAWlowN,QCMotilityPropValvesWithTraits,RAWhighlymot,SCALEDAchMin,SCALEDsedtolhigh,SCALEDhalo,SCALEDsapro,SCALEDDO50,SCALEDDO100,SCALEDeutro,SCALEDNhet,SCALEDlowP,SCALEDlowN,SCALEDhighlymot,highDOCbRAW,highDOCbQCpropBiovolWithTraits,highDOCbQCpropTaxaWithTraits,nonrefbRAW,nonrefbQCpropBiovolWithTraits,nonrefbQCpropTaxaWithTraits,propBiovolChlorRAW,propBiovolChlorQCpropBiovolWithTraits,propBiovolChlorQCpropTaxaWithTraits,highCuspRAW,highCuspQCpropBiovolWithTraits,highCuspQCpropTaxaWithTraits,highDOCspRAW,highDOCspQCpropBiovolWithTraits,highDOCspQCpropTaxaWithTraits,nonrefspRAW,nonrefspQCpropBiovolWithTraits,nonrefspQCpropTaxaWithTraits,lowTPspRAW,lowTPspQCpropBiovolWithTraits,lowTPspQCpropTaxaWithTraits,propBiovolZHRRAW,propBiovolZHRQCpropBiovolWithTraits,propBiovolZHRQCpropTaxaWithTraits,propTaxaZHRspRAW,meanZHRRAW,totalBiovolGreenRAW,totalBiovolCRUSRAW,propGreenCRUSRAW,totalBiovolCRUSQCpropBiovolWithTraits,totalBiovolCRUSQCpropTaxaWithTraits,SCALEDhighCusp,SCALEDhighDOCsp,SCALEDlowTPsp,SCALEDmeanZHR,SCALEDnonrefsp,SCALEDhighDOCb,SCALEDnonrefb,SCALEDpropBiovolZHR,SCALEDpropBiovolChlor,SCALEDpropGreenCRUS
634R10GNL_10.3.11_2,SWAMP,634R10GNL_10032011_2,634R10GNL,10/3/11,10.3.11,2,53,0.736842105,92,0.470588235,86,0.470588235,Macroalgae_Microalgae_Qualitative,Yes,Yes,119,309,Inadequate,Adequate,0,,0.151260504,1,0.226890756,0.957983193,0,0.957983193,1,0.470588235,1,0.928571429,0.957983193,0,0.957983193,0,0.924369748,0.963636364,0.840336134,0.92,1,0,5,6,10,10,10,10,10,10,10,10,10,0.020283557,0.985035598,0.894736842,0.02028545,0.985035598,0.894736842,0.999992988,1,1,0,0.985034153,0.736842105,0.176470588,0.985035598,0.894736842,0.176470588,0.985035598,0.894736842,0.117647059,0.985035598,0.894736842,0.00000354,1,1,0.105263158,0.052633347,0.999998404,0.960056091,0.960057624,1,1,10,9,4,1,7,9,9,1,0,1
SAMI1_10.4.07_1,Betty,SAMI1_10042007_1,SAMI1,10/4/07,10.4.07,1,88,0.833333333,88,0.952380952,88,0.833333333,Microalgae_Qualitative,Yes,Yes,651,300,Adequate,Adequate,0,,0.668202765,1,0.072196621,0.953917051,0.001610306,0.953917051,0.925925926,0.952380952,0.941935484,0.879032258,0.953917051,0.070853462,0.952380952,0.058064516,0.966205837,0.717011129,0.969278034,0.71473851,1,0.072196621,10,9,10,9,8,10,10,8,9,9,8,0.001771621,1,1,0.000264188,1,1,0,1,1,0,0.993113729,0.833333333,0.333333333,1,1,0.166666667,1,1,0.333333333,1,1,0.990926531,1,1,0.333333333,0.662129932,0.997812802,0,0,1,1,10,6,10,10,7,9,10,10,10,10
SASA4_10.4.07_1,Betty,SASA4_10042007_1,SASA4,10/4/07,10.4.07,1,77,1,74,0.76969697,71,0.76969697,Microalgae_Qualitative,Yes,Yes,660,300,Adequate,Adequate,0,,0.025757576,1,0.043939394,0.883333333,0.025728988,0.878787879,0.594827586,0.839393939,0.945848375,0.088447653,0.875757576,0.821799308,0.839393939,0.028880866,0.76969697,0.114173228,0.842424242,0.136690647,1,0.043939394,1,9,9,5,8,2,2,9,2,2,9,0.000515711,1,1,0.000145917,1,1,0,1,1,0.111111111,1,1,0.333333333,1,1,0.222222222,1,1,0.222222222,1,1,0.985246063,1,1,0.333333333,0.659289698,0.965285873,0,0,1,1,7,6,7,10,6,10,10,10,10,10
634CAT055_10.4.11_1,SWAMP,634CAT055_10042011_1,634CAT055,10/4/11,10.4.11,1,75,0.68,98,0.858747994,86,0.68,Microalgae_Qualitative,Yes,Yes,623,312,Adequate,Adequate,0,,0.727126806,1,0.038523274,0.868378812,0,0.858747994,0.973831776,0.858747994,1,0.973831776,0.858747994,0.022429907,0.858747994,0,0.865168539,0.977736549,0.865168539,0.977736549,1,0,10,9,10,10,10,10,10,10,10,10,10,0.00269491,0.995605159,0.88,0.002169227,0.995605159,0.88,0.323901519,0,0,0.117647059,0.934954606,0.68,0.090909091,0.995605159,0.88,0.045454545,0.995605159,0.88,0.090909091,0.995605159,0.88,0.532995583,0,0,0.12,0.326497792,0.891935823,0,0,0.9960861,0.928571429,7,10,3,5,10,9,9,6,7,10
634HHCATC_10.4.11_1,SWAMP,634HHCATC_10042011_1,634HHCATC,10/4/11,10.4.11,1,78,0.75,94,0.96369637,82,0.75,Microalgae_Qualitative,Yes,Yes,606,304,Adequate,Adequate,0,,0.204620462,1,0.00330033,0.96369637,0,0.96369637,0.702054795,0.96369637,1,0.54109589,0.96369637,0.45890411,0.96369637,0,0.96369637,0.503424658,0.96039604,0.501718213,1,0,7,10,10,7,10,9,7,10,7,6,10,0.005316221,1,1,0.005316221,1,1,0,1,1,0,0.93601261,0.75,0.083333333,1,1,0.083333333,1,1,0,1,1,0.690988166,1,1,0.25,0.470494083,0,0,0,1,1,10,10,0,8,9,9,9,7,10,10
634WSN001_10.4.11_1,SWAMP,634WSN001_10042011_1,634WSN001,10/4/11,10.4.11,1,73,0.61496297,88,0.630048465,84,0.61496297,Microalgae,No,Yes,619,306,Adequate,Adequate,0,,0.135702746,1,0,0.778675283,0,0.630048465,0.78974359,0.630048465,1,0.220512821,0.630048465,0.769230769,0.630048465,0,0.701130856,0.294930876,0.820678514,0.251968504,1,0,4,10,10,8,10,4,3,10,4,3,10,0.009947115,0.630635086,0.875,0.009947115,0.630635086,0.875,0,1,1,0,0.61496297,0.625,0.142857143,0.630635086,0.875,0.142857143,0.630635086,0.875,0.142857143,0.630635086,0.875,0.058023382,1,1,0.125,0.091511691,0,0,0,1,1,10,9,5,2,8,9,9,1,10,10
SGBC1_10.5.07_1,Betty,SGBC1_10052007_1,SGBC1,10/5/07,10.5.07,1,73,0.966666667,62,0.68699187,69,0.68699187,Macroalgae_Microalgae_Qualitative,Yes,Yes,738,300,Adequate,Adequate,0,,0.088075881,1,0.161246612,0.925474255,0.079062958,0.914634146,0.802962963,0.879403794,0.824345146,0.419106317,0.914634146,0.512592593,0.883468835,0.162576687,0.68699187,0.317554241,0.685636856,0.296442688,1,0.117886179,3,7,8,8,5,7,6,7,4,4,7,0.408418204,1,1,0.27889831,1,1,0.344263422,1,1,0.137931034,0.999369188,0.966666667,0.233333333,1,1,0.133333333,1,1,0.333333333,1,1,0.20161889,1,1,0.333333333,0.267476112,0.602692294,0.129214436,0.214395368,1,1,6,8,10,4,8,6,7,2,6,8
SGSG1_10.5.07_1,Betty,SGSG1_10052007_1,SGSG1,10/5/07,10.5.07,1,75,0.681363536,68,0.540706605,70,0.540706605,Microalgae_Qualitative,Yes,Yes,651,353,Adequate,Adequate,0,,0.059907834,1,0.144393241,0.955453149,0.006430868,0.952380952,0.838709677,0.88172043,0.879790941,0.538327526,0.949308756,0.381877023,0.88172043,0.12195122,0.540706605,0.196022727,0.546850998,0.196629213,1,0.144393241,2,7,10,8,7,8,8,7,3,3,7,0.016970233,0.999405874,0.952380952,0.013081559,0.999405874,0.952380952,0.026375431,1,1,0.111111111,0.681363536,0.857142857,0.25,0.999405874,0.952380952,0.2,0.999405874,0.952380952,0.2,0.999405874,0.952380952,0.560404693,1,1,0.19047619,0.375440442,0.351353321,0,0,1,1,7,8,7,6,7,9,9,6,9,10
SGWC1_10.5.07_1,Betty,SGWC1_10052007_1,SGWC1,10/5/07,10.5.07,1,32,0.941176471,24,0.785826772,20,0.785826772,Microalgae_Qualitative,Yes,Yes,635,300,Adequate,Adequate,0,,0.130708661,1,0.477165354,0.894488189,0.23415493,0.891338583,0.339222615,0.785826772,0.639278557,0.256513026,0.891338583,0.676678445,0.788976378,0.483033932,0.788976378,0.221556886,0.768503937,0.19057377,1,0.442519685,4,1,6,2,1,4,4,1,3,3,0,0.321280429,1,1,0.313436883,1,1,0.320858155,1,1,0.4375,1,0.941176471,0.647058824,1,1,0.411764706,1,1,0.058823529,1,1,0.677363655,1,1,0.058823529,0.368093592,0.99822181,0.306495872,0.30704185,1,1,0,2,2,6,2,7,7,7,7,7
523TMCATG_10.5.09_1,SWAMP,523TMCATG_10052009_1,523TMCATG,10/5/09,10.5.09,1,68,0.939393939,96,0.963333333,81,0.939393939,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.356666667,1,0.033333333,1,0.006666667,0.993333333,0.941275168,0.99,0.994949495,0.69023569,1,0.255,0.99,0.005050505,0.963333333,0.929065744,0.966666667,0.932758621,1,0.031666667,10,9,10,10,9,10,10,10,10,10,9,0.019196162,1,1,0.018350102,1,1,0.20002127,1,1,0.129032258,0.980606015,0.939393939,0.181818182,1,1,0.151515152,1,1,0.060606061,1,1,0.678183904,1,1,0.212121212,0.445152558,0.871399903,0.015488449,0.017774214,0.992387123,0.971428571,6,9,2,7,8,9,9,7,8,9
MCRC1_10.6.07_1,Betty,MCRC1_10062007_1,MCRC1,10/6/07,10.6.07,1,67,0.9,74,0.887426901,72,0.887426901,Microalgae_Qualitative,Yes,Yes,684,300,Adequate,Adequate,0,,0.032163743,1,0.070175439,0.912280702,0.040064103,0.906432749,0.770967742,0.903508772,0.98381877,0.087378641,0.912280702,0.871794872,0.903508772,0.037216828,0.887426901,0.070840198,0.906432749,0.072580645,1,0.065789474,1,9,9,7,9,2,2,9,1,1,9,0.101012698,1,1,0,1,1,0,1,1,0.111111111,1,0.9,0.3,1,1,0.1,1,1,0.2,1,1,0,1,1,0,0,0,0,0,1,1,7,7,7,0,9,9,10,0,10,10
201LAG190_10.6.08_1,SWAMP,201LAG190_10062008_1,201LAG190,10/6/08,10.6.08,1,45,0.857142857,64,0.935,52,0.857142857,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.025,1,0.155,0.945,0.155202822,0.945,0.774250441,0.945,0.998236332,0.035273369,0.945,0.948853616,0.945,0.153439153,0.935,0.03030303,0.945,0.029982363,1,0.155,1,7,7,7,10,1,1,7,1,1,6,0.007478638,0.89641042,0.857142857,0.007478638,0.89641042,0.857142857,0.02617014,1,1,0.333333333,0.89641042,0.857142857,0.166666667,0.89641042,0.857142857,0.166666667,0.89641042,0.857142857,0,0.89641042,0.857142857,0,1,1,0,0,0.02617014,0,0,0.97382986,0.857142857,1,9,0,0,7,9,9,0,9,10
111BGCAER_10.6.09_1,SWAMP,111BGCAER_10062009_1,111BGCAER,10/6/09,10.6.09,1,80,0.857142857,86,0.741666667,86,0.741666667,Microalgae_Qualitative,Yes,Yes,600,150,Adequate,Inadequate,0,,0.126666667,1,0,0.861666667,0,0.741666667,0.966292135,0.741666667,0.995505618,0.193258427,0.861666667,0.69245648,0.741666667,0.004494382,0.858333333,0.306796117,0.858333333,0.306796117,1,0,4,10,10,10,9,3,4,10,4,4,10,0.013343626,1,1,0.003922324,1,1,0.471708308,1,1,0,1,0.857142857,0.285714286,1,1,0.142857143,1,1,0.285714286,1,1,0.014651555,1,1,0.428571429,0.221611492,0.471708308,0,0,0.985348445,0.875,10,7,9,4,8,9,9,1,5,10
CBLA1_10.7.07_1,Betty,CBLA1_10072007_1,CBLA1,10/7/07,10.7.07,1,10,1,22,0.655214724,20,0.655214724,Macroalgae_Microalgae_Qualitative,Yes,Yes,815,300,Adequate,Adequate,1,Tychonema sp 3,0.036809816,1,0.555828221,0.927607362,0.326719577,0.894478528,0.407407407,0.868711656,0.870056497,0.286723164,0.900613497,0.711171662,0.866257669,0.514164306,0.655214724,0.086142322,0.65398773,0.07879925,1,0.516564417,2,0,4,3,6,5,4,0,1,1,0,0.999998268,1,1,0.999997257,1,1,0.999997871,1,1,0.2,1,1,0.7,1,1,0.5,1,1,0,1,1,0,1,1,0,0,0.999997871,0.9999969,0.999999029,1,1,4,1,0,0,0,1,0,0,0,1
SMAD1_10.7.07_1,Betty,SMAD1_10072007_1,SMAD1,10/7/07,10.7.07,1,77,1,70,0.896940419,76,0.896940419,Microalgae,No,Yes,621,300,Adequate,Adequate,0,,0.024154589,1,0.117552335,0.966183575,0.063333333,0.943639291,0.624573379,0.956521739,0.971380471,0.085858586,0.943639291,0.892491468,0.933977456,0.093103448,0.896940419,0.028725314,0.890499195,0.036166365,1,0.117552335,1,8,9,6,9,1,1,8,1,1,7,0.049657162,1,1,0,1,1,0,1,1,0,1,1,0.25,1,1,0,1,1,0.25,1,1,0,1,1,0,0,0,0,0,1,1,10,8,8,0,10,9,10,0,10,10
SMRC1_10.7.07_1,Betty,SMRC1_10072007_1,SMRC1,10/7/07,10.7.07,1,63,1,72,0.874233129,62,0.874233129,Microalgae,No,Yes,652,300,Adequate,Adequate,0,,0.001533742,1,0.032208589,1,0.023006135,1,0.92791411,0.995398773,0.995377504,0.093990755,1,0.901840491,0.998466258,0.030721966,0.874233129,0.001754386,0.920245399,0.001666667,1,0.029141104,1,9,9,9,9,2,1,9,0,0,9,0.042269832,1,1,0.000857075,1,1,0,1,1,0,1,1,0.5,1,1,0.25,1,1,0,1,1,0.931068495,1,1,0.25,0.590534248,0,0,0,1,1,10,4,0,9,5,9,10,10,10,10
111PS0060_10.7.08_1,SWAMP,111PS0060_10072008_1,111PS0060,10/7/08,10.7.08,1,92,1,92,0.417888563,95,0.417888563,Microalgae,No,Yes,682,300,Adequate,Adequate,0,,0.281524927,0.997067449,0.033823529,0.429618768,0.064846416,0.417888563,0.947368421,0.417888563,0.978947368,0.764912281,0.425219941,0.134482759,0.417888563,0.052631579,0.429618768,0.812286689,0.426686217,0.810996564,0.997067449,0.033823529,9,9,9,10,9,10,10,9,10,10,9,0.003046525,1,1,0.044391261,1,1,0.041344736,1,1,0,1,1,0.125,1,1,0.25,1,1,0.375,1,1,0.917994401,1,1,0.5,0.7089972,0.93404873,0,0,1,1,10,10,10,10,5,9,9,9,9,10
SDSD3_10.8.07_1,Betty,SDSD3_10082007_1,SDSD3,10/8/07,10.8.07,1,32,0.8682996,40,0.689556509,31,0.689556509,Microalgae_Qualitative,Yes,Yes,699,300,Adequate,Adequate,0,,0,1,0.250357654,0.932761087,0.357361963,0.835479256,0.321917808,0.689556509,0.854771784,0.153526971,0.835479256,0.669520548,0.723891273,0.320158103,0.846924177,0.021959459,0.789699571,0.012681159,1,0.246065808,0,5,4,2,6,3,4,4,1,1,4,0.618002313,0.8682996,0.923076923,0.597891042,0.8682996,0.923076923,0.84824768,1,1,0.333333333,0.8682996,0.923076923,0.5,0.8682996,0.923076923,0.416666667,0.8682996,0.923076923,0,0.8682996,0.923076923,0,1,1,0.153846154,0.076923077,0.84824768,0,0,1,1,1,4,0,2,2,4,4,0,2,10
SJTC3_10.8.07_1,Betty,SJTC3_10082007_1,SJTC3,10/8/07,10.8.07,1,43,1,66,0.78125,55,0.78125,Microalgae_Qualitative,Yes,Yes,640,300,Adequate,Adequate,0,,0.0203125,1,0.1171875,0.9421875,0.177446103,0.9234375,0.656514382,0.825,0.926136364,0.060606061,0.9203125,0.86417657,0.840625,0.068773234,0.78125,0.118,0.7796875,0.150300601,1,0.1140625,1,8,7,6,8,1,2,8,2,2,7,0.398860539,1,1,0.127413316,1,1,0,1,1,0.25,1,1,0.5,1,1,0.375,1,1,0.125,1,1,0,1,1,0.25,0.125,0,0,0,1,1,3,4,4,2,3,6,8,0,10,10
532TGRUPX_10.8.08_1,SWAMP,532TGRUPX_10082008_1,532TGRUPX,10/8/08,10.8.08,1,68,0.888888889,92,0.716666667,82,0.716666667,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.325,1,0.05,0.861666667,0,0.735,0.859410431,0.718333333,0.988399072,0.563805104,0.86,0.279069767,0.716666667,0.041860465,0.788333333,0.691331924,0.811666667,0.671457906,1,0.05,10,9,10,9,9,9,10,9,9,8,9,0.006884945,1,1,0.684558301,1,1,0.678780078,1,1,0.125,0.995148,0.888888889,0.222222222,1,1,0.222222222,1,1,0.222222222,1,1,0.29396927,1,1,0.222222222,0.258095746,0.937515072,0,0,1,1,6,8,7,4,6,9,3,3,3,10
539NDCACC_10.8.09_1,SWAMP,539NDCACC_10082009_1,539NDCACC,10/8/09,10.8.09,1,67,0.888888889,78,0.383333333,66,0.383333333,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.066666667,1,0.031666667,0.415,0.012048193,0.4,0.55,0.383333333,0.92173913,0.426086957,0.401666667,0.564315353,0.383333333,0.12173913,0.406666667,0.479508197,0.44,0.443181818,1,0.025,2,9,9,5,8,7,6,7,6,6,9,0.118579679,1,1,0.049589453,1,1,0.297565824,1,1,0.125,0.919982111,0.888888889,0.222222222,1,1,0.111111111,1,1,0,1,1,0.579597307,1,1,0.333333333,0.45646532,0.297565824,0,0,0.919982111,0.888888889,6,8,0,7,9,8,9,6,7,10
CBAH1_10.9.07_1,Betty,CBAH1_10092007_1,CBAH1,10/9/07,10.9.07,1,22,1,40,0.87808642,29,0.87808642,Microalgae_Qualitative,Yes,Yes,648,300,Adequate,Adequate,0,,0,1,0.313271605,0.947530864,0.327361564,0.930555556,0.505804312,0.924382716,0.78130217,0.021702838,0.930555556,0.963515755,0.921296296,0.125628141,0.87808642,0.021089631,0.907407407,0.010204082,1,0.294753086,0,4,4,4,4,0,0,7,1,1,3,1,1,1,0.130374763,1,1,0,1,1,0.25,1,1,0.75,1,1,0.5,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,8,0,10,10
514BRUUPX_10.9.08_1,SWAMP,514BRUUPX_10092008_1,514BRUUPX,10/9/08,10.9.08,1,73,0.9375,100,0.87,86,0.87,Epiphyte_Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.76,1,0,0.893333333,0,0.893333333,0.985074627,0.893333333,1,0.882462687,0.893333333,0.069029851,0.893333333,0,0.87,0.950191571,0.873333333,0.954198473,1,0,10,10,10,10,10,10,10,10,10,10,10,0.079667367,1,1,0.140976332,1,1,0.140936025,1,1,0.133333333,0.999935087,0.9375,0.1875,1,1,0.1875,1,1,0.125,1,1,0.740309625,1,1,0.25,0.495154812,0.740585836,0,0,1,1,6,9,4,8,7,9,8,8,8,10
514BRUUPX_10.9.08_2,SWAMP,514BRUUPX_10092008_2,514BRUUPX,10/9/08,10.9.08,2,78,0.839980402,98,0.868333333,86,0.839980402,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.525,1,0.015,0.913333333,0,0.886666667,0.939849624,0.868333333,0.996161228,0.700575816,0.89,0.127340824,0.868333333,0.003838772,0.885,0.853107345,0.861666667,0.845261122,1,0.015,10,10,10,10,9,10,10,10,10,10,10,0.006905158,0.839980402,0.933333333,0.001858244,0.839980402,0.933333333,0.03053329,1,1,0.142857143,0.839980402,0.933333333,0.142857143,0.839980402,0.933333333,0.071428571,0.839980402,0.933333333,0.142857143,0.839980402,0.933333333,0.669229749,1,1,0.266666667,0.467948208,0.03053329,0,0,1,1,6,9,5,7,10,9,9,7,9,10
SAMI1_11.2.08_1,Betty,SAMI1_11022008_1,SAMI1,11/2/08,11.2.08,1,98,1,92,0.886666667,95,0.886666667,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,74,Adequate,Inadequate,0,,0.506666667,1,0.041666667,0.975,0.044444444,0.915,0.908925319,0.886666667,0.983082707,0.766917293,0.948333333,0.188049209,0.886666667,0.020676692,0.896666667,0.858736059,0.836666667,0.820717131,1,0.041666667,10,9,9,9,9,10,10,9,10,10,9,0.014010252,1,1,0,1,1,0,1,1,0,1,1,0.111111111,1,1,0.111111111,1,1,0.555555556,1,1,0.985989748,1,1,0.555555556,0.770772652,0.985382296,0,0,1,1,10,10,10,10,9,9,10,10,10,10
SASA4_11.2.08_1,Betty,SASA4_11022008_1,SASA4,11/2/08,11.2.08,1,93,1,78,0.758333333,81,0.758333333,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.041666667,1,0.066666667,0.896666667,0.024163569,0.808333333,0.686597938,0.803333333,0.979253112,0.116182573,0.858333333,0.706796117,0.801666667,0.014553015,0.758333333,0.235164835,0.84,0.23015873,1,0.066666667,2,9,9,6,9,2,4,9,3,3,8,0.00000432,1,1,0,1,1,0,1,1,0,1,1,0.333333333,1,1,0,1,1,0.333333333,1,1,0.999995684,1,1,0.666666667,0.833331175,0,0,0,1,1,10,6,10,10,10,10,10,10,10,10
SGWC1_11.2.08_1,Betty,SGWC1_11022008_1,SGWC1,11/2/08,11.2.08,1,47,0.750781685,42,0.766666667,40,0.750781685,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.246666667,1,0.548333333,0.966666667,0.156896552,0.96,0.546875,0.94,0.859929078,0.455673759,0.955,0.541012216,0.94,0.363475177,0.766666667,0.367391304,0.775,0.350537634,1,0.361666667,8,0,7,5,6,7,6,3,5,5,2,0.249884685,1,1,0.249650447,1,1,0.251027273,1,1,0.24,0.750781685,0.961538462,0.423076923,1,1,0.269230769,1,1,0.076923077,1,1,0.498940643,1,1,0.115384615,0.307162629,0.749494755,0.249218315,0.332515089,0.999346649,0.928571429,3,5,3,5,5,7,7,5,7,7
SGBC1_11.3.08_1,Betty,SGBC1_11032008_1,SGBC1,11/3/08,11.3.08,1,60,1,72,0.456666667,62,0.456666667,Epiphyte_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.12,1,0.368333333,0.563333333,0.032544379,0.516666667,0.809677419,0.456666667,0.941605839,0.364963504,0.558333333,0.486567164,0.498333333,0.050167224,0.473333333,0.507042254,0.57,0.418128655,1,0.368333333,4,3,9,8,8,6,7,9,7,5,2,0.161798006,1,1,0.116822328,1,1,0.339734157,1,1,0.230769231,1,1,0.307692308,1,1,0.230769231,1,1,0.153846154,1,1,0.221521747,1,1,0.192307692,0.20691472,0.339734157,0,0,0.986891761,0.966666667,4,7,5,4,6,8,8,3,6,10
SGSG1_11.3.08_1,Betty,SGSG1_11032008_1,SGSG1,11/3/08,11.3.08,1,73,0.491435333,80,0.478333333,76,0.478333333,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.086666667,1,0.063333333,0.975,0.039316239,0.918333333,0.967332123,0.9,0.992592593,0.538888889,0.92,0.407608696,0.9,0.007407407,0.478333333,0.243902439,0.533333333,0.221875,1,0.035,3,9,9,10,9,8,8,10,3,3,9,0.0000087,1,1,0.0000087,1,1,0,1,1,0.166666667,0.491435333,0.923076923,0.230769231,1,1,0.230769231,1,1,0.230769231,1,1,0.488655814,1,1,0.384615385,0.436635599,0,0,0,1,1,5,8,8,7,6,10,10,5,10,10
MCRC1_11.4.08_1,Betty,MCRC1_11042008_1,MCRC1,11/4/08,11.4.08,1,53,0.875,70,0.828333333,64,0.828333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.013333333,1,0.173333333,0.96,0.053819444,0.896666667,0.769516729,0.891666667,0.98317757,0.078504673,0.948333333,0.702987698,0.89,0.043071161,0.828333333,0.08249497,0.885,0.077212806,1,0.173333333,1,7,9,7,9,1,4,9,1,1,6,0.147157191,0.996666667,0.875,0.093645485,0.996666667,0.875,0.01,1,1,0.142857143,0.996666667,0.875,0.428571429,0.996666667,0.875,0.285714286,0.996666667,0.875,0.142857143,0.996666667,0.875,0.006666667,1,1,0.125,0.065833333,0.01,0,0,0.99,0.875,6,5,5,1,5,8,9,1,9,10
VRMT3_11.4.08_1,Betty,VRMT3_11042008_1,VRMT3,11/4/08,11.4.08,1,92,0.941176471,74,0.688333333,78,0.688333333,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.088333333,1,0.258333333,0.841666667,0.146534653,0.728333333,0.832951945,0.688333333,0.94188862,0.493946731,0.728333333,0.270022883,0.688333333,0.094430993,0.823333333,0.714574899,0.853333333,0.708984375,1,0.253333333,3,5,7,8,8,8,10,8,9,9,4,0.00000925,0.96980036,0.970588235,0.00000248,0.96980036,0.970588235,0.010420837,1,1,0.03125,0.969795905,0.941176471,0.090909091,0.96980036,0.970588235,0.03030303,0.96980036,0.970588235,0.181818182,0.96980036,0.970588235,0.989046239,1,1,0.352941176,0.670993708,0.889333047,0,0,0.999982794,0.956521739,9,10,6,10,10,10,10,10,9,10
SMAD1_11.5.08_1,Betty,SMAD1_11052008_1,SMAD1,11/5/08,11.5.08,1,62,1,58,0.618333333,64,0.618333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0,1,0.376666667,0.906666667,0.038602941,0.801666667,0.615384615,0.901666667,0.974121996,0.354898336,0.798333333,0.563674322,0.618333333,0.134770889,0.655,0.017811705,0.573333333,0.023255814,1,0.376666667,0,3,9,5,9,6,6,7,1,1,1,0.905053546,1,1,0.000325767,1,1,0,1,1,0,1,1,0.5,1,1,0.25,1,1,0.25,1,1,0,1,1,0,0,0,0,0,1,1,10,4,8,0,5,1,10,0,10,10
SMRC1_11.5.08_1,Betty,SMRC1_11052008_1,SMRC1,11/5/08,11.5.08,1,2,1,64,0.863333333,41,0.863333333,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,30,Adequate,Inadequate,1,Tychonema sp 3,0.003333333,1,0.101666667,0.991666667,0.240336134,0.988333333,0.765598651,0.953333333,0.982517483,0.024475524,0.988333333,0.962900506,0.953333333,0.103146853,0.863333333,0.019305019,0.963333333,0.017301038,1,0.086666667,1,8,6,7,9,1,0,8,1,1,8,1,1,1,0.999996611,1,1,0.999984284,1,1,0.333333333,1,1,0.833333333,1,1,0.5,1,1,0,1,1,0,1,1,0,0,0.999984284,0.999984284,1,1,1,1,0,0,0,0,0,0,0,0,0
CBAH1_11.6.08_1,Betty,CBAH1_11062008_1,CBAH1,11/6/08,11.6.08,1,52,0.933333333,50,0.641666667,48,0.641666667,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0,1,0.213333333,0.836666667,0.249003984,0.795,0.635220126,0.795,0.846960168,0.01048218,0.81,0.952674897,0.77,0.114718615,0.641666667,0.01038961,0.763333333,0.006550218,1,0.191666667,0,6,5,6,6,0,1,7,1,0,6,0.968897866,1,0.933333333,0.231439142,1,0.933333333,0.237709693,1,1,0.142857143,1,0.933333333,0.428571429,1,0.933333333,0.142857143,1,0.933333333,0.071428571,1,0.933333333,0.003811688,1,1,0.133333333,0.06857251,0.970953452,0.226956597,0.233746115,0.997977214,0.933333333,6,5,3,2,8,1,7,1,7,7
